Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Age,Employment Status,Employment Years,Monthly Income,Existing Debt,Credit Score,Loan Type,Loan Purpose,Collateral Available
LP002994,Female,Yes,0,Graduate,No,1341547.7593681905,0.0,25546316.568578865,462.6048681269308,1.0,Urban,Y,39,Employed,12,66344.64917567273,143078.22700878308,717,Personal,Vehicle Repair,Yes
LP002995,Male,Yes,0,Graduate,No,1196060.777724585,61569.996186459495,17598826.77728839,308.38280042569136,,Rural,N,48,Employed,17,258206.78237449666,204846.51653735325,579,Personal,Working Capital,Yes
LP002996,Female,No,0,Graduate,No,1000817.881727111,36232.091200058465,33046271.052230887,272.51042915171513,1.0,Semiurban,N,42,Self-Employed,1,300892.46089033026,350167.2957481735,556,Home,Vehicle Repair,No
LP002997,Male,Yes,0,Graduate,No,507333.2202875017,57334.171910703764,31939052.795407534,308.10951027415365,1.0,Urban,Y,21,Employed,20,448566.05582970835,305656.9921164473,558,Home,Home Renovation,No
LP002998,Female,No,2,Graduate,No,1693456.4879622997,1434639.1887128784,31265734.68011225,311.31675497824097,0.0,Urban,Y,44,Employed,20,289235.8551531942,533791.0095741022,633,Personal,Medical Expenses,No
LP002999,Male,Yes,0,Graduate,No,811789.0492811984,391535.4975493292,37377007.71600965,406.5310296377098,1.0,Urban,N,53,Employed,11,87099.86341393106,491346.0064082674,512,Home,Debt Consolidation,No
LP003000,Male,Yes,1,Graduate,No,809688.8921311998,1082889.400670374,49445043.675259925,309.14720980268726,1.0,Urban,Y,54,Employed,13,184772.16673442247,5883.43,718,Auto,Tuition Fees,Yes
LP003001,Male,Yes,1,Graduate,Yes,1695555.3849434773,543381.7511906181,32118919.89308274,270.2103281638165,1.0,Urban,Y,46,Employed,15,393451.2292431318,227313.17354707763,708,Home,Medical Expenses,No
LP003002,Male,No,2,Graduate,No,258100.50666413666,,36854277.07721363,346.00441033433543,1.0,Urban,Y,54,Employed,13,95831.93554538432,5883.43,708,Personal,Home Renovation,Yes
LP003003,Male,Yes,0,Graduate,No,437793.3246659166,1143306.013603338,42418552.32744937,250.45878445911262,1.0,Semiurban,N,48,Employed,17,51567.67980889295,47638.50794293295,773,Home,Vehicle Repair,No
LP003004,Male,No,1,Graduate,No,1190525.108245959,14559.181230602844,40691276.35512749,,1.0,Urban,Y,46,Employed,9,130768.7662510346,5883.43,752,Auto,Vehicle Purchase,Yes
LP003005,Male,Yes,0,Not Graduate,No,1346234.444502426,1801760.9213087254,29005611.845521584,375.90956091794385,0.0,Urban,Y,36,Employed,6,74542.19358651697,5883.43,583,Auto,Vehicle Purchase,No
LP003006,Male,No,0,Graduate,No,1441959.5539844618,110454.60508710839,36113618.321140364,303.9166238899613,1.0,Semiurban,N,40,Employed,16,111185.33303051331,526996.542743157,725,Auto,Medical Expenses,Yes
LP003007,Male,Yes,0,Graduate,No,1048692.9833018736,568620.7560821627,40625245.291690536,310.46673247146066,1.0,Semiurban,N,41,Employed,0,106358.91698947316,397517.63323968934,765,Personal,Home Purchase,No
LP003008,Female,No,1,Graduate,No,2464777.0643208446,692539.0731212293,23866333.714892227,354.8341044443323,1.0,Rural,N,46,Employed,17,230310.3724301415,370387.91367421584,738,Auto,Vehicle Repair,No
LP003009,Female,No,0,Graduate,No,1085645.9506170829,770475.6221501484,47785237.197965086,273.7272131514192,0.0,Urban,Y,52,Self-Employed,18,49172.384033157636,482043.47259173554,745,Auto,Home Purchase,No
LP003010,Female,No,0,Graduate,No,1084199.1539486388,985946.2164833641,49465736.14214112,292.6362576593293,1.0,Urban,Y,37,Employed,6,177644.29724957558,369517.123347959,651,Personal,Home Purchase,No
LP003011,Male,No,nan,Graduate,No,801098.8955930612,0.0,27922044.535555065,326.38521418787855,1.0,Rural,N,28,Employed,23,97021.1632197964,230021.21608557674,606,Home,Home Purchase,No
LP003012,Male,No,1,Graduate,No,1261545.6382605354,927254.976769357,37086547.27348169,260.7830417397678,1.0,Rural,N,59,Employed,9,215364.93381889138,129108.07838233424,644,Personal,Medical Expenses,No
LP003013,Female,No,0,Graduate,Yes,1507072.8460233873,835422.179906071,41572629.65671032,312.64968401706125,1.0,Urban,Y,33,Employed,9,225163.96160297192,586105.6525661442,602,Auto,Tuition Fees,Yes
LP003014,Male,Yes,0,Graduate,No,1801381.25726673,428950.7143523594,29693705.526712477,275.5264648532035,1.0,Rural,Y,49,Employed,7,246201.34147598664,508253.0430840051,755,Personal,Medical Expenses,No
LP003015,Female,Yes,1,Graduate,No,454950.097779891,295799.83723215724,39965985.546880946,425.4819496191601,1.0,Rural,N,46,Employed,16,246185.0847147914,203083.47839582263,682,Home,Medical Expenses,Yes
LP003016,Female,No,0,Not Graduate,No,1076594.5608221495,0.0,36782403.35292166,315.7038576378499,1.0,Urban,N,40,Employed,9,109966.77498067457,399748.56012950704,739,Business,Debt Consolidation,Yes
LP003017,Female,No,0,Graduate,nan,1422944.035404572,764866.103487117,20470665.313611995,283.1005567591225,0.0,Urban,Y,50,Employed,1,165474.21022532223,5883.43,534,Auto,Wedding,No
LP003018,Male,No,0,Graduate,No,1493120.997297268,0.0,39741460.24978559,380.376975484971,1.0,Urban,Y,30,Employed,15,298134.71297812636,409822.4529147611,625,Business,Vehicle Purchase,Yes
LP003019,Male,Yes,1,Graduate,No,1202866.5589022697,595136.8291397537,24148422.927289646,302.2008484301053,1.0,Rural,Y,61,Self-Employed,10,205637.30896923156,146818.0700406197,572,Business,Travel,No
LP003020,Female,Yes,2,Graduate,No,1470804.214766051,357689.9740273368,44541875.606620476,273.7608577738321,0.0,Urban,Y,65,Employed,21,245732.24796262942,789473.1193390619,518,Personal,Wedding,No
LP003021,Male,Yes,1,Graduate,No,795110.2835370998,0.0,28437736.338661116,393.16179514347675,0.0,Semiurban,Y,57,Self-Employed,15,56333.84277001141,477100.5037347492,692,Auto,Wedding,No
LP003022,Male,No,1,Graduate,No,1978544.9461591784,0.0,33536992.753388554,320.52150771204185,1.0,Rural,Y,34,Employed,14,251690.84257837708,5883.43,569,Home,Home Renovation,Yes
LP003023,Male,Yes,0,Graduate,No,1695906.2814897147,711963.3904414738,48872636.22446575,390.37127825355003,,Urban,Y,21,Employed,20,1500.26,104715.95069006016,631,Education,Vehicle Repair,No
LP003024,Female,Yes,0,Graduate,nan,527128.3364674138,61597.61022141442,40113663.55528846,339.006767739904,1.0,Semiurban,Y,49,Employed,13,28255.67345731368,259092.0547678195,577,Personal,Wedding,No
LP003025,Male,Yes,0,Graduate,No,662040.7059416221,37726.172058726894,24355107.89425455,347.6619271267874,1.0,Urban,Y,29,Employed,18,84918.96673577264,238488.19859905986,628,Business,Debt Consolidation,No
LP003026,Male,Yes,0,Graduate,No,676131.354946547,0.0,25000681.382009167,373.7007273807779,0.0,Urban,N,39,Employed,7,204169.93287256124,229454.78423991197,718,Auto,Home Renovation,Yes
LP003027,Male,Yes,0,Not Graduate,No,1538577.2154482643,0.0,29156819.203762747,301.820358377388,1.0,Rural,Y,60,Employed,25,219573.0407049958,443922.2756912238,579,Auto,Debt Consolidation,No
LP003028,Male,Yes,2,Graduate,No,557228.3467912663,1578486.8524994436,39096287.92356666,291.2971259913344,1.0,Semiurban,Y,61,Employed,14,92600.21813990163,138820.3824714101,624,Personal,Medical Expenses,Yes
LP003029,nan,No,0,Graduate,Yes,1034080.0628959597,0.0,38732845.239327684,412.02020836367285,1.0,Rural,N,62,Employed,2,1500.26,232509.673999288,712,Personal,Home Improvement,Yes
LP003030,Male,Yes,1,Graduate,No,1426944.4282083872,1459652.5619656246,26718824.043371312,374.64515839518583,1.0,Urban,Y,44,Employed,13,251680.62919680114,552190.3499263346,726,Auto,Home Purchase,Yes
LP003031,Male,Yes,0,Graduate,No,1166509.2627267826,197108.43544120496,23477752.23385641,335.86012106501073,1.0,Semiurban,N,53,Employed,14,218749.65844846037,555419.8146292826,629,Personal,Travel,Yes
LP003032,Female,Yes,0,Not Graduate,No,1329035.987856353,0.0,37965681.140858345,387.6520547454137,1.0,Rural,N,21,Employed,13,204368.21183279064,442523.5771136315,691,Education,Study Abroad,Yes
LP003033,Male,Yes,2,Graduate,No,666690.8743256208,697296.7846818885,33331246.432098385,372.3195825322084,0.0,Urban,Y,27,Employed,0,339265.47987109225,177030.50979496923,738,Personal,Vehicle Purchase,No
LP003034,Male,Yes,0,Graduate,No,1497019.4166986223,465748.83898931294,53000000.0,396.5081720211314,1.0,Semiurban,N,40,Employed,8,179367.90357239134,105510.9372783617,570,Auto,Wedding,No
LP003035,Male,Yes,2,Graduate,No,892986.2837620017,290370.3243919351,35515883.65563079,271.3399274271752,1.0,Urban,Y,53,Employed,1,76594.84890057541,238717.15773910514,601,Personal,Wedding,No
LP003036,Male,Yes,0,Graduate,No,1037282.3928010294,582538.8313454296,53000000.0,336.05925757786014,,Rural,Y,39,Employed,1,285455.2237090195,252666.27719504526,631,Auto,Debt Consolidation,No
LP003037,Male,Yes,0,Graduate,Yes,,454659.02785538736,23446011.108956605,407.69817999949595,1.0,Semiurban,Y,52,Employed,13,129193.70641269238,239910.2341137795,705,Auto,Wedding,No
LP003038,Female,No,0,Graduate,No,1251131.340765424,277701.8640621117,19417717.694382932,440.54362456221907,1.0,Semiurban,Y,31,Employed,8,156400.0724886819,358235.0447399294,682,Personal,Vehicle Repair,No
LP003039,Female,No,0,Graduate,nan,1211582.2395077965,1083592.355475518,23948995.764744658,307.7537051912009,1.0,Semiurban,N,44,Self-Employed,9,117585.98649326563,319109.1929859983,671,Personal,Home Improvement,No
LP003040,Female,No,0,Not Graduate,No,,0.0,47041144.90453467,,1.0,Semiurban,Y,49,Employed,5,90952.64365557588,310757.3883574373,572,Personal,Home Purchase,Yes
LP003041,Female,Yes,2,Graduate,No,1049817.524400404,0.0,52710862.98693535,341.0701491150777,1.0,Rural,Y,52,Employed,23,127925.75352139788,153627.12945604548,743,Home,Vehicle Repair,No
LP003042,Male,Yes,3+,Not Graduate,No,1200684.0254185179,0.0,27328052.550473664,265.25912705738824,1.0,Urban,Y,38,Employed,12,302722.9271523544,7188.493886741257,620,Home,Home Purchase,Yes
LP003043,Male,Yes,0,Not Graduate,No,512049.61341645755,0.0,30544186.792404428,322.65641161455926,1.0,Semiurban,Y,44,Employed,0,69879.86007022968,385904.3536297306,641,Auto,Vehicle Repair,No
LP003044,Female,Yes,2,Not Graduate,No,968325.7468433105,488768.9165326844,23460037.987875007,245.18843927641169,1.0,Semiurban,Y,26,Employed,17,262122.37552948325,259114.15062664266,682,Home,Wedding,Yes
LP003045,Male,No,0,Graduate,No,1393432.1695164233,782413.9813521442,17033448.61881613,329.870703440731,1.0,Semiurban,Y,42,Employed,9,1500.26,328738.0048259273,842,Home,Home Improvement,Yes
LP003046,Male,Yes,2,Graduate,No,560873.9280773287,,42333964.0677663,277.6288673929223,0.0,Rural,N,55,Employed,22,309952.9039477933,334320.3969769342,607,Home,Vehicle Purchase,No
LP003047,Female,Yes,0,Not Graduate,No,1777883.0557971199,96783.13887493551,37380050.119621634,350.10488688892985,1.0,Semiurban,Y,40,Employed,12,319382.12961766904,5883.43,603,Personal,Vehicle Purchase,No
LP003048,Female,No,0,Graduate,No,1834398.8612999213,203455.7836156185,35254726.916738756,321.3161667818063,1.0,Rural,N,35,Employed,7,73727.85850499374,591278.1631324796,631,Personal,Medical Expenses,No
LP003049,Male,No,0,Graduate,No,577016.9420199572,228521.12068979864,21149281.718366206,320.36109521310266,1.0,Urban,Y,52,Employed,8,172970.49107461737,133955.44794036355,769,Business,Tuition Fees,No
LP003050,Male,Yes,0,Not Graduate,No,1878402.0465250695,0.0,51549413.90828661,433.11528918417355,,Semiurban,N,65,Employed,9,223812.89272963643,521764.84404423466,678,Education,Home Purchase,Yes
LP003051,Male,Yes,0,Not Graduate,No,,209295.67902065915,30116279.70950527,344.15855013121916,1.0,Rural,N,65,Employed,16,111496.56893495619,331907.18067050906,699,Personal,Vehicle Purchase,Yes
LP003052,Male,Yes,0,Graduate,No,1408849.5095785274,0.0,40486111.33816476,452.60334312525265,0.0,Urban,Y,46,Employed,6,335312.95543865976,31261.758393625496,737,Home,Study Abroad,No
LP003053,Male,Yes,0,Graduate,No,951266.7039358766,194556.31530907587,20604233.03755276,366.6922919929407,1.0,Urban,Y,52,Employed,22,167811.24883091098,105448.21584314323,766,Education,Home Renovation,No
LP003054,Male,Yes,3+,Graduate,Yes,1661114.6436133808,0.0,33244595.19379963,388.84317159556497,,Rural,N,61,Employed,15,119055.10335348366,109151.38690747562,604,Home,Travel,No
LP003055,Male,Yes,0,Not Graduate,No,1402639.2394243334,199328.6936417142,38063591.652385846,287.73865789573466,1.0,Semiurban,Y,46,Employed,14,172960.20000023814,120653.93117468317,712,Personal,Study Abroad,No
LP003056,Male,Yes,0,Not Graduate,No,792515.6017011981,0.0,38420599.27053308,298.28928142413224,1.0,Semiurban,N,48,Self-Employed,13,99605.6710044722,5883.43,768,Personal,Vehicle Repair,Yes
LP003057,Male,Yes,0,Graduate,No,616991.2300173558,244883.55657717824,36696332.522366256,340.94583275554646,1.0,Rural,Y,40,Employed,12,167749.84821502742,87283.54674363168,683,Home,Wedding,No
LP003058,Male,Yes,0,Graduate,No,469441.0123953887,,40095072.01048773,412.694514203199,1.0,Semiurban,Y,65,Employed,2,125386.5392828657,440452.29819949134,591,Business,Home Improvement,No
LP003059,Male,Yes,0,Not Graduate,No,1293563.1182163781,397305.74770934565,23844642.529670395,318.13275873076407,1.0,Semiurban,Y,51,Employed,14,95753.4726231601,460927.05024316907,573,Auto,Home Improvement,No
LP003060,Female,Yes,0,Graduate,No,1485827.9358898678,983996.9312428902,37123573.1443966,254.02286252625734,1.0,Semiurban,N,40,Employed,27,237638.22664268245,111724.35865827542,705,Personal,Home Improvement,No
LP003061,Male,No,0,Graduate,Yes,1525075.0693897207,176083.80076256042,36287423.92480278,363.78942151282604,1.0,Semiurban,Y,37,Employed,18,13547.79774615314,5883.43,561,Personal,Home Improvement,Yes
LP003062,Male,No,0,Not Graduate,No,1140601.682696311,861839.662505565,37466573.931950614,343.7486986168054,1.0,Rural,N,23,Employed,16,324517.3189847418,373159.61696194654,592,Auto,Business Expansion,No
LP003063,Male,Yes,0,Graduate,No,621094.002167818,,35873299.26319182,306.8493953597693,1.0,Semiurban,N,26,Self-Employed,0,186601.2453367398,31228.315522297402,621,Education,Working Capital,Yes
LP003064,Female,Yes,0,Graduate,No,858554.8309881084,620252.0838247675,22417719.350866027,317.52617278217247,1.0,Urban,Y,35,Employed,21,332109.0895676497,46837.2271368542,690,Auto,Working Capital,Yes
LP003065,Male,Yes,0,Graduate,No,1775766.5494809628,414061.8086274521,21971849.568910267,287.64557974628553,1.0,Urban,Y,54,Employed,19,252446.91224373766,190409.1467187271,717,Auto,Study Abroad,No
LP003066,Male,No,0,Graduate,No,957277.9476999593,718673.7489251518,13007165.23115449,395.34440507576636,1.0,Urban,N,47,Employed,21,44956.20529187996,171682.15637823855,601,Personal,Tuition Fees,No
LP003067,Male,No,0,Not Graduate,No,1271301.045340738,644978.82221812,43325192.18845298,341.3094458194796,1.0,Semiurban,Y,30,Employed,5,172231.22190606486,89025.14865045002,548,Education,Vehicle Purchase,Yes
LP003068,Male,Yes,1,Graduate,No,661766.9882125562,1129490.3956652808,43426422.18735199,354.3386433934947,1.0,Rural,N,33,Employed,9,4298.847482542042,107096.5756035882,738,Auto,Wedding,Yes
LP003069,Male,No,0,nan,Yes,1367883.7527295174,984279.9116569057,43585350.002221204,304.12441046755316,1.0,Semiurban,Y,46,Employed,0,84543.78272628676,146587.9890951297,726,Personal,Medical Expenses,Yes
LP003070,Male,Yes,0,Graduate,No,970749.9491604611,992699.3372973416,38217746.714614525,420.08363497747644,1.0,Rural,Y,62,Employed,0,153553.53946681265,104178.38724051966,707,Auto,Study Abroad,No
LP003071,Male,Yes,0,Graduate,No,1722948.5868878819,459438.46029326686,13818654.912818894,353.15780121668206,1.0,Rural,N,31,Employed,7,102407.5748982989,116758.54629067419,699,Personal,Home Improvement,Yes
LP003072,Male,No,3+,Graduate,No,1586371.0831034067,667478.9328847388,24882742.17214734,211.4418570418057,1.0,Urban,Y,48,Employed,16,122984.61889444,185829.9389359412,629,Personal,Home Renovation,No
LP003073,Female,No,0,Graduate,No,951739.2567125501,654388.6742791771,36854001.26593112,367.5088956884261,1.0,Urban,Y,38,Self-Employed,9,105828.48718777814,317647.3928912601,649,Personal,Debt Consolidation,Yes
LP003074,Male,No,0,Graduate,No,1136260.2163261683,0.0,36505027.117917955,324.05075849984144,,Urban,Y,39,Employed,7,366482.18451507005,296786.47606813785,672,Personal,Wedding,Yes
LP003075,Male,No,0,Graduate,No,924034.1099796856,1176861.5028977185,32922364.958479792,330.07329471417154,1.0,Urban,Y,30,Employed,15,176563.1709397044,138541.8193947033,589,Personal,Home Renovation,No
LP003076,Female,Yes,0,Graduate,No,489875.6317274951,0.0,38839019.11908247,399.53145712557733,1.0,Rural,Y,50,Employed,0,221977.97331021918,183637.26325514534,699,Home,Debt Consolidation,Yes
LP003077,Male,No,0,Graduate,No,770871.0152263916,927150.950338926,35266364.16685246,345.22429706886953,1.0,Rural,N,38,Employed,8,161205.14193857802,515845.74668518,675,Home,Vehicle Repair,No
LP003078,Male,Yes,0,Not Graduate,No,1298700.89386041,615517.5578003956,36357551.74551362,442.6505394986606,1.0,Semiurban,Y,39,Self-Employed,15,196230.7333251512,444302.684015251,653,Home,Wedding,Yes
LP003079,Male,No,1,Graduate,Yes,1362221.979114791,229618.53056155617,28759193.761679843,346.2455882890625,1.0,Urban,Y,54,Employed,9,1500.26,356619.5471051091,747,Personal,Vehicle Repair,No
LP003080,Male,Yes,0,Graduate,No,1273866.1817963193,702453.4011783758,44969956.95121591,311.91297934244733,1.0,Rural,Y,55,Employed,22,316229.8952690531,5883.43,656,Personal,Home Purchase,Yes
LP003081,Female,No,2,Graduate,Yes,1048725.703020682,721618.8183606137,30842131.003196165,231.1127231425374,,Rural,Y,35,Employed,7,100904.06588198847,268386.0359706657,724,Auto,Vehicle Repair,No
LP003082,Female,Yes,nan,Graduate,nan,1666125.5328604926,0.0,21843356.25979374,296.83780312288866,,Urban,Y,47,Employed,7,268988.40914055886,111881.46095020184,558,Home,Home Improvement,Yes
LP003083,Male,No,0,Graduate,No,1231363.1822804688,1419908.6874570542,27439856.961812716,320.5752927418504,0.0,Urban,N,53,Self-Employed,4,272488.5960028245,55673.667576739885,740,Personal,Vehicle Purchase,No
LP003084,Male,Yes,0,Graduate,No,1551219.1440479737,479116.9276961666,31665185.176380202,427.8872903403542,1.0,Semiurban,N,41,Employed,6,4016.9802157915256,175038.26276002702,719,Education,Study Abroad,No
LP003085,Male,No,0,Graduate,No,312704.66389874066,2048932.9031786441,45089874.97368847,312.27674015722545,1.0,Rural,Y,51,Employed,14,170913.63566745314,456390.9423537933,850,Auto,Vehicle Repair,No
LP003086,Male,Yes,0,Not Graduate,No,50325.0,981460.0100456944,34727167.10565207,438.43071961844527,1.0,Semiurban,Y,40,Employed,19,202346.19215988557,424631.46833106095,809,Education,Travel,Yes
LP003087,Male,Yes,0,Not Graduate,No,1341486.24391904,,33288364.900343515,,,Urban,Y,40,Self-Employed,29,175748.26844829303,123073.09813478473,749,Home,Home Purchase,No
LP003088,Male,Yes,1,Graduate,No,487209.40313925524,0.0,22663212.84237373,293.5619184028317,1.0,Semiurban,Y,33,Employed,17,165781.60369234928,263899.9945823313,616,Personal,Wedding,No
LP003089,Male,Yes,2,Graduate,Yes,1093366.378643472,351032.61396509,43004672.988295764,407.5286192409879,1.0,Semiurban,Y,62,Employed,3,126643.55826294405,162663.92332890898,585,Auto,Working Capital,No
LP003090,Male,No,0,Not Graduate,No,1048543.7094876971,533501.8000078655,28630325.549766146,304.2026787395678,1.0,Urban,Y,38,Employed,22,101620.43664736563,198962.62645309107,599,Personal,Travel,Yes
